Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
35068583,You All Grow Up and Leave Me: A Memoir of Teenage Obsession,Piper Weiss,"Weiss, Piper",,"=""0062456598""","=""9780062456595""",0,3.26,William Morrow,Kindle Edition,362,2018,2018,,2021/11/29,to-read,to-read (#177),to-read,,,,0,0
55643583,Like Me,Hayley Phelan,"Phelan, Hayley",,"=""0385696736""","=""9780385696739""",0,3.31,Doubleday Canada,Paperback,304,2021,2022,,2021/11/29,to-read,to-read (#176),to-read,,,,0,0
243705,The Collector,John Fowles,"Fowles, John",,"=""""","=""""",0,3.97,Vintage,Paperback,283,1998,1963,,2021/11/28,to-read,to-read (#175),to-read,,,,0,0
160374,The Death of Ivan Ilyich,Leo Tolstoy,"Tolstoy, Leo","Lynn Solotaroff, Ronald Blythe","=""0553210351""","=""9780553210354""",0,4.14,Bantam Classic,Paperback,113,2004,1886,,2021/11/28,to-read,to-read (#174),to-read,,,,0,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",0,4.03,Vintage International,Paperback,123,1989,1942,,2021/11/28,to-read,to-read (#173),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",0,4.13,Random House: Modern Library,Paperback,272,2004,1890,,2021/11/28,to-read,to-read (#172),to-read,,,,0,0
48037,Carmilla,J. Sheridan Le Fanu,"Fanu, J. Sheridan Le",Karl Wurf,"=""0809510839""","=""9780809510832""",0,3.87,Wildside Press,Paperback,108,2000,1872,,2021/11/28,to-read,to-read (#171),to-read,,,,0,0
391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,"Poe, Edgar Allan",,"=""0553212281""","=""9780553212280""",0,4.19,Bantam Classics,Mass Market Paperback,448,1983,1843,,2021/11/28,to-read,to-read (#170),to-read,,,,0,0
11367726,Defending Jacob,William Landay,"Landay, William",,"=""0385344228""","=""9780385344227""",0,4.00,Delacorte Press,Hardcover,421,2012,2012,,2021/11/22,to-read,to-read (#169),to-read,,,,0,0
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,"=""1250079217""","=""9781250079213""",0,3.54,Thomas Dunne Books,Hardcover,436,2017,2017,,2021/11/12,to-read,to-read (#168),to-read,,,,0,0
52778487,"How We Fall Apart (How We Fall Apart, #1)",Katie Zhao,"Zhao, Katie",,"=""1547603976""","=""9781547603978""",2,3.33,Bloomsbury YA,Hardcover,298,2021,2021,2021/01/01,2021/07/22,2021,2021 (#49),read,,,,1,0
764347,"Unwind (Unwind, #1)",Neal Shusterman,"Shusterman, Neal",,"=""""","=""""",0,4.17,Simon & Schuster Books for Young Readers,Hardcover,337,2007,2007,,2021/11/09,to-read,to-read (#166),to-read,,,,0,0
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",0,4.49,Tor Books,Hardcover,541,2006,2006,,2021/11/06,to-read,to-read (#165),to-read,,,,0,0
15835031,"If He Had Been With Me (If He Had Been with Me, #1)",Laura Nowlin,"Nowlin, Laura",,"=""1402277822""","=""9781402277825""",4,3.79,Sourcebooks Fire,Paperback,336,2013,2013,2021/06/08,2021/05/30,2021,2021 (#38),read,i feel ill,,,1,0
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",4,4.31,Bloomsbury Publishing,Hardcover,352,2011,2011,2021/01/01,2021/04/11,2021,2021 (#3),read,,,,1,0
35702241,"The Shadows Between Us (The Shadows Between Us, #1)",Tricia Levenseller,"Levenseller, Tricia",,"=""1250189969""","=""9781250189967""",1,3.82,Feiwel and Friends,Hardcover,326,2020,2020,2021/01/01,2021/05/30,2021,2021 (#35),read,"(0.5/5)<br/><br/>the book tried to do at least 3 different tropes and none of them were written well. the author tried to make the mc not like other girls but she just ended up being a cunt doing the bare minimum that was marketed as feminism. the love interest was also a bitch she shouldve just killed him. that being said, the plot mightve been okay if it werent for the insufferable characters and and writing.",,,2,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",0,4.26,Dell,Mass Market Paperback,850,2005,1991,,2021/10/05,to-read,to-read (#163),to-read,,,,0,0
37570548,The Five: The Untold Lives of the Women Killed by Jack the Ripper,Hallie Rubenhold,"Rubenhold, Hallie",,"=""""","=""""",0,4.09,Houghton Mifflin Harcourt,Hardcover,352,2019,2019,,2021/10/05,to-read,to-read (#162),to-read,,,,0,0
40144224,"Where Dreams Descend (Kingdom of Cards, #1)",Janella Angeles,"Angeles, Janella",,"=""1250204356""","=""9781250204356""",0,3.64,Wednesday Books,Hardcover,464,2020,2020,,2021/09/24,to-read,to-read (#161),to-read,,,,0,0
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,"Shannon, Samantha",,"=""1408883457""","=""9781408883457""",0,4.17,Bloomsbury Publishing,ebook,848,2019,2019,,2021/09/23,to-read,to-read (#160),to-read,,,,0,0
39280444,Speak,Laurie Halse Anderson,"Anderson, Laurie Halse",,"=""0374311250""","=""9780374311254""",0,4.05,"Farrar, Straus and Giroux (BYR)",Hardcover,224,2019,1999,,2021/09/23,to-read,to-read (#159),to-read,,,,0,0
43317482,In the Dream House,Carmen Maria Machado,"Machado, Carmen Maria",,"=""1644450038""","=""9781644450031""",0,4.39,Graywolf Press,Hardcover,251,2019,2019,,2021/09/23,to-read,to-read (#158),to-read,,,,0,0
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",0,4.10,William Morrow,Hardcover,373,2020,2020,,2021/09/23,to-read,to-read (#157),to-read,,,,0,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""1441341706""","=""9781441341709""",0,4.29,Modern Library,Paperback,279,2023,1813,,2021/09/21,to-read,to-read (#156),to-read,,,,0,0
56269227,"The Last Legacy (The World of the Narrows, #3)",Adrienne Young,"Young, Adrienne",,"=""1250823722""","=""9781250823724""",0,3.92,Wednesday Books,Hardcover,322,2021,2021,,2021/09/17,to-read,to-read (#155),to-read,,,,0,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,"=""0374602603""","=""9780374602604""",0,3.53,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,2021/09/16,to-read,to-read (#154),to-read,,,,0,0
54208009,Alone With You in the Ether,Olivie Blake,"Blake, Olivie",,"=""""","=""""",0,3.78,,Kindle Edition,248,2020,2020,,2021/09/16,to-read,to-read (#153),to-read,,,,0,0
17288661,"Sycamore Row (Jake Brigance, #2)",John Grisham,"Grisham, John",,"=""0385537131""","=""9780385537131""",0,4.10,Doubleday,Hardcover,447,2013,2013,,2021/09/14,to-read,to-read (#152),to-read,,,,0,0
22929578,"The Fixer (The Fixer, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""1619635941""","=""9781619635944""",0,4.16,Bloomsbury USA Childrens,Hardcover,372,2015,2015,,2021/09/12,to-read,to-read (#151),to-read,,,,0,0
30372977,"Full Tilt (Full Tilt, #1)",Emma   Scott,"Scott, Emma",,"=""""","=""""",0,4.36,Trillian,ebook,292,2016,2016,,2021/09/07,to-read,to-read (#150),to-read,,,,0,0
79550,The Summer Book,Tove Jansson,"Jansson, Tove","Esther Freud, Sophia Jansson","=""0954221710""","=""9780954221713""",0,4.00,Sort of Books,Paperback,192,2003,1972,,2021/09/03,to-read,to-read (#149),to-read,,,,0,0
36206591,Love and Other Words,Christina Lauren,"Lauren, Christina",,"=""1501190539""","=""9781501190537""",0,4.22,Gallery Books,Hardcover,432,2018,2018,,2021/08/26,to-read,to-read (#148),to-read,,,,0,0
17623570,Katherine,Anya Seton,"Seton, Anya",,"=""0544222881""","=""9780544222885""",0,4.21,Mariner Books,Paperback,608,2013,1954,,2021/08/24,to-read,to-read (#147),to-read,,,,0,0
24044596,Kulti,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",0,4.23,,Nook,570,2015,2015,,2021/08/19,to-read,to-read (#146),to-read,,,,0,0
58100280,"The Cheat Sheet (The Cheat Sheet, #1)",Sarah       Adams,"Adams, Sarah",,"=""""","=""""",0,3.71,,Kindle Edition,306,2021,2021,,2021/08/17,to-read,to-read (#145),to-read,,,,0,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",4,4.35,Riverhead Books,Paperback,371,2004,2003,2021/08/13,2021/08/12,2021,2021 (#48),read,,,,1,0
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534437673""","=""9781534437678""",0,4.17,Saga Press,Hardcover,454,2020,2020,,2021/08/08,to-read,to-read (#144),to-read,,,,0,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765387565""","=""9780765387561""",0,4.17,Tor Books,Hardcover,448,2020,2020,,2021/08/07,to-read,to-read (#143),to-read,,,,0,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",4,4.31,Disney Hyperion Books,Paperback,377,2006,2005,2020/01/01,2020/12/24,,,read,,,,2,0
34234631,Mr Salary,Sally Rooney,"Rooney, Sally",,"=""0571351956""","=""9780571351954""",3,3.74,Faber & Faber,Paperback,33,2019,2016,2021/01/01,2021/07/28,2021,2021 (#47),read,,,,1,0
39085455,The Taking of Jake Livingston,Ryan Douglass,"Douglass, Ryan",,"=""198481253X""","=""9781984812537""",0,3.42,Putnam,Hardcover,246,2021,2021,,2021/08/06,to-read,to-read (#142),to-read,,,,0,0
26032912,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",,"=""0316310409""","=""9780316310406""",4,4.34,"Little, Brown",ebook,321,2019,2019,2020/01/01,2021/08/06,,,read,,,,1,0
43822651,My Friend Anna: The True Story of a Fake Heiress,Rachel DeLoache Williams,"Williams, Rachel DeLoache",,"=""""","=""""",0,3.47,Gallery Books,Hardcover,288,2019,2019,,2021/08/04,to-read,to-read (#141),to-read,,,,0,0
48717442,They Wish They Were Us,Jessica  Goodman,"Goodman, Jessica",,"=""0593114299""","=""9780593114292""",0,3.48,Razorbill,Hardcover,336,2020,2020,,2021/08/01,to-read,to-read (#140),to-read,,,,0,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,4.28,Penguin,Paperback,671,2002,1866,,2021/07/31,to-read,to-read (#139),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",0,3.90,Norton,Paperback,464,2002,1847,,2021/07/31,to-read,to-read (#138),to-read,,,,0,0
25663652,Lust & Wonder,Augusten Burroughs,"Burroughs, Augusten",,"=""0312342039""","=""9780312342036""",0,3.85,St. Martin's Press,Hardcover,304,2016,2016,,2021/07/31,to-read,to-read (#137),to-read,,,,0,0
53310061,"Dial A for Aunties (Aunties, #1)",Jesse Q. Sutanto,"Sutanto, Jesse Q.",,"=""0593336739""","=""9780593336731""",0,3.69,Berkley,Hardcover,299,2021,2021,,2021/07/31,to-read,to-read (#136),to-read,,,,0,0
52696537,If I Had Your Face,Frances Cha,"Cha, Frances",,"=""0593129466""","=""9780593129463""",4,3.74,Ballantine Books,Hardcover,288,2020,2020,2021/01/01,2021/04/27,2021,2021 (#29),read,,,,1,0
44279110,My Year of Rest and Relaxation,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""0525522131""","=""9780525522133""",0,3.60,Penguin Books,Paperback,289,2019,2018,,2021/07/31,to-read,to-read (#135),to-read,,,,0,0
30360168,Tornado Weather,Deborah Elaine Kennedy,"Kennedy, Deborah Elaine",,"=""1250079578""","=""9781250079572""",0,3.24,Flatiron Books,Hardcover,320,2017,2017,,2021/07/31,to-read,to-read (#134),to-read,,,,0,0
52379832,Giacomo Joyce,James Joyce,"Joyce, James",,"=""0571356885""","=""9780571356881""",0,3.58,Faber & Faber,Paperback,64,2019,1957,,2021/07/28,to-read,to-read (#133),to-read,,,,0,0
41713590,Paradise,Edna O'Brien,"O'Brien, Edna",,"=""057135176X""","=""9780571351763""",0,3.43,Faber & Faber,Paperback,62,2019,,,2021/07/28,to-read,to-read (#132),to-read,,,,0,0
41713587,Come Rain or Come Shine,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571351743""","=""9780571351749""",0,3.64,Faber & Faber,Paperback,76,2019,2019,,2021/07/28,to-read,to-read (#131),to-read,,,,0,0
55513156,Color and Light,Sally Rooney,"Rooney, Sally",,"=""""","=""""",0,3.58,The New Yorker,ebook,30,2019,2019,,2021/07/28,to-read,to-read (#130),to-read,,,,0,0
57876868,Things Have Gotten Worse Since We Last Spoke,Eric LaRocca,"LaRocca, Eric",,"=""1951658132""","=""""",3,2.93,Weirdpunk Books,Kindle Edition,120,2021,2021,2021/01/01,2021/07/26,2021,2021 (#46),read,,,,1,0
34433755,"Girls of Paper and Fire (Girls of Paper and Fire, #1)",Natasha Ngan,"Ngan, Natasha",James  Patterson,"=""0316561363""","=""9780316561365""",0,3.80,Jimmy Patterson Books,Hardcover,385,2018,2018,,2021/07/26,to-read,to-read (#129),to-read,,,,0,0
33958230,"Forest of a Thousand Lanterns (Rise of the Empress, #1)",Julie C. Dao,"Dao, Julie C.",,"=""1524738298""","=""9781524738297""",0,3.70,Philomel Books,Hardcover,363,2017,2017,,2021/07/24,to-read,to-read (#128),to-read,,,,0,0
32605122,"Kingdom of the Blazing Phoenix (Rise of the Empress, #2)",Julie C. Dao,"Dao, Julie C.",,"=""1524738336""","=""9781524738334""",0,3.65,Philomel Books (Penguin Random House),ebook,384,2018,2018,,2021/07/24,to-read,to-read (#127),to-read,,,,0,0
36199084,"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,"Hoang, Helen",,"=""0451490819""","=""""",0,3.87,Berkley,Kindle Edition,323,2018,2018,,2021/07/24,to-read,to-read (#126),to-read,,,,0,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",3,4.17,Celadon Books,Hardcover,336,2019,2019,2021/07/24,2021/07/20,2021,2021 (#45),read,,,,1,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.00,Flatiron Books,Hardcover,461,2019,2019,,2021/07/22,to-read,to-read (#125),to-read,,,,0,0
41063986,Blood of Heirs (The Coraidic Sagas #1),Alicia Wanstall-Burke,"Wanstall-Burke, Alicia",,"=""""","=""""",0,3.98,Alicia Wanstall-Burke,Kindle Edition,418,2018,2018,,2021/07/20,to-read,to-read (#124),to-read,,,,0,0
41886271,The Sword of Kaigen,M.L. Wang,"Wang, M.L.",,"=""""","=""""",0,4.45,Amazon Digital Services,Kindle Edition,651,2019,2019,,2021/07/20,to-read,to-read (#123),to-read,,,,0,0
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,"Kuang, R.F.",,"=""0008339147""","=""9780008339142""",5,4.29,Harper Voyager,Hardcover,622,2020,2020,2020/01/01,2020/12/24,,,read,,,,1,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.07,Dutton,Hardcover,454,2000,1981,,2021/07/06,to-read,to-read (#122),to-read,,,,0,0
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.26,Arrow Books,Paperback,421,2002,1988,,2021/07/06,to-read,to-read (#121),to-read,,,,0,0
31685789,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",0,4.08,"Little, Brown and Company",Kindle Edition,321,2010,2010,,2021/07/05,to-read,to-read (#120),to-read,,,,0,0
52735921,"Kingdom of the Wicked (Kingdom of the Wicked, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""0316428469""","=""9780316428460""",0,3.86,Jimmy Patterson Books,Hardcover,372,2020,2020,,2021/07/05,to-read,to-read (#119),to-read,,,,0,0
16126596,The People in the Trees,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385536771""","=""9780385536776""",0,3.73,Doubleday,Hardcover,369,2013,2013,,2021/07/02,to-read,to-read (#118),to-read,,,,0,0
22929524,The Odd Woman and the City,Vivian Gornick,"Gornick, Vivian",,"=""0374298602""","=""9780374298609""",0,3.85,"Farrar, Straus and Giroux",Hardcover,192,2015,2015,,2021/07/02,to-read,to-read (#117),to-read,,,,0,0
26156203,"The Crown's Game (The Crown's Game, #1)",Evelyn Skye,"Skye, Evelyn",,"=""0062422588""","=""9780062422583""",0,3.82,HarperCollins,Hardcover,407,2016,2016,,2021/06/30,to-read,to-read (#116),to-read,,,,0,0
23272028,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""0062398903""","=""9780062398901""",3,3.75,Katherine Tegen Books,Hardcover,336,2016,2016,2021/04/17,2021/04/01,2021,2021 (#24),read,,,,1,0
30256105,"The Last of August (Charlotte Holmes, #2)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""0062398946""","=""9780062398949""",3,3.59,HarperCollins,Hardcover,317,2017,2017,2021/07/01,2021/06/29,2021,2021 (#42),read,,,,1,0
17645,The Penelopiad,Margaret Atwood,"Atwood, Margaret",,"=""1841957178""","=""9781841957173""",3,3.71,Canongate U.S.,Hardcover,198,2005,2005,2021/06/21,2021/06/20,2021,2021 (#44),read,,,,1,0
25912358,"A Thousand Boy Kisses (A Thousand Boy Kisses, #1)",Tillie Cole,"Cole, Tillie",,"=""""","=""""",0,4.04,,ebook,316,2016,2016,,2021/06/28,to-read,to-read (#115),to-read,,,,0,0
55965390,"The Bone Shard Emperor (The Drowning Empire, #2)",Andrea Stewart,"Stewart, Andrea",,"=""0356514994""","=""9780356514994""",0,4.06,Orbit,Hardcover,560,2021,2021,,2021/06/26,to-read,to-read (#114),to-read,,,,0,0
45166076,The Order of the Pure Moon Reflected in Water,Zen Cho,"Cho, Zen",,"=""1250269245""","=""9781250269249""",0,3.61,Tor.com Publishing,ebook,176,2020,2020,,2021/06/26,to-read,to-read (#113),to-read,,,,0,0
54017941,In the Ravenous Dark,A.M.  Strickland,"Strickland, A.M.",,"=""1250776600""","=""9781250776600""",0,3.75,Imprint,Hardcover,390,2021,2021,,2021/06/25,to-read,to-read (#112),to-read,,,,0,0
55404546,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798657""","=""9781524798659""",0,4.02,Ballantine Books,Hardcover,369,2021,2021,,2021/06/25,to-read,to-read (#111),to-read,,,,0,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0316440884""","=""9780316440882""",0,4.07,Orbit,Paperback,540,2018,2017,,2021/06/22,to-read,to-read (#110),to-read,,,,0,0
35068465,The Last Romantics,Tara Conklin,"Conklin, Tara",,"=""0062358227""","=""9780062358226""",0,3.70,William Morrow,ebook,384,2019,2019,,2021/06/20,to-read,to-read (#109),to-read,,,,0,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",2,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2021/06/20,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",3,4.24,Hyperion Books,Hardcover,279,2006,2006,2020/01/01,2020/12/24,,,read,,,,1,0
55169019,The Chosen and the Beautiful,Nghi Vo,"Vo, Nghi",,"=""1250784786""","=""9781250784780""",0,3.54,Tor Books,Hardcover,260,2021,2021,,2021/06/14,to-read,to-read (#108),to-read,,,,0,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,"=""1250621798""","=""9781250621795""",0,3.84,Tor Books,Kindle Edition,416,2021,2021,,2021/06/14,to-read,to-read (#107),to-read,,,,0,0
49208239,Hag: Forgotten Folktales Retold,Daisy Johnson,"Johnson, Daisy","Kirsty Logan, Emma Glass, Eimear McBride, Natasha Carthew, Mahsuda Snaith, Naomi Booth, Liv Little, Imogen Hermes Gowar, Irenosen Okojie","=""0349013594""","=""9780349013596""",0,3.72,Virago,Hardcover,288,2021,2019,,2021/06/14,to-read,to-read (#106),to-read,,,,0,0
27883214,"Caraval (Caraval, #1)",Stephanie Garber,"Garber, Stephanie",,"=""1250095255""","=""9781250095251""",0,3.97,Flatiron Books,Hardcover,407,2017,2016,,2021/06/05,to-read,to-read (#105),to-read,,,,0,0
54661258,Tryst Six Venom,Penelope Douglas,"Douglas, Penelope",,"=""""","=""""",0,3.83,Penelope Douglas LLC,ebook,589,2021,2021,,2021/05/03,to-read,to-read (#104),to-read,,,,0,0
18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,"Ahdieh, Renée",,"=""0399171614""","=""9780399171611""",2,4.04,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2015,2015,2021/06/07,2021/06/05,2021,2021 (#41),read,,,,1,0
52282601,Know My Name,Chanel Miller,"Miller, Chanel",,"=""0735223726""","=""9780735223721""",0,4.69,Penguin Books,Paperback,384,2020,2019,,2021/06/12,to-read,to-read (#103),to-read,,,,0,0
53138025,"Namesake (The World of the Narrows, #2)",Adrienne Young,"Young, Adrienne",,"=""""","=""""",0,4.01,Wednesday Books,Hardcover,360,2021,2021,,2021/06/12,to-read,to-read (#102),to-read,,,,0,0
34726469,"Sky in the Deep (Sky and Sea, #1)",Adrienne Young,"Young, Adrienne",,"=""1250168457""","=""9781250168450""",0,3.93,Wednesday Books,Hardcover,340,2018,2018,,2021/06/12,to-read,to-read (#101),to-read,,,,0,0
44012880,"Fable (The World of the Narrows, #1)",Adrienne Young,"Young, Adrienne",,"=""""","=""""",0,4.00,Wednesday Books,Hardcover,357,2020,2020,,2021/06/12,to-read,to-read (#100),to-read,,,,0,0
52439531,"The Inheritance Games (The Inheritance Games, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""1368052401""","=""9781368052405""",3,4.13,"Little, Brown Books for Young Readers",Hardcover,386,2020,2020,2021/01/01,2020/12/28,2021,2021 (#18),read,,,,1,0
55337041,"All of Us Villains (All of Us Villains, #1)",Amanda Foody,"Foody, Amanda",C.L. Herman,"=""1250789265""","=""9781250789266""",0,3.85,Tor Teen,Kindle Edition,400,2021,2021,,2021/06/11,to-read,to-read (#99),to-read,,,,0,0
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1627792120""","=""9781627792127""",4,4.46,Henry Holt & Company,Hardcover,480,2015,2015,2021/04/01,2021/04/18,2021,2021 (#25),read,,,,1,0
55628983,Survive the Night,Riley Sager,"Sager, Riley",,"=""0593183169""","=""9780593183168""",0,3.52,Dutton,Hardcover,336,2021,2021,,2021/05/04,to-read,to-read (#73),to-read,,,,0,0
44107480,Lovely War,Julie Berry,"Berry, Julie",,"=""""","=""""",0,4.22,Viking Books for Young Readers,Hardcover,471,2019,2019,,2021/06/09,to-read,to-read (#98),to-read,,,,0,0
20820994,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,"=""0803734964""","=""9780803734968""",0,4.15,Dial Books,Hardcover,371,2014,2014,,2021/06/05,to-read,to-read (#97),to-read,,,,0,0
42893340,"The Kinder Poison (The Kinder Poison, #1)",Natalie Mae,"Mae, Natalie",,"=""1984835211""","=""9781984835215""",3,3.85,Razorbill,Hardcover,416,2020,2020,2021/01/01,2021/03/11,2021,2021 (#27),read,3.5 - the characters were well written and the plot also progressed well. the main trios relationships progressed rlly quickly tho. they felt rushed. anyways hung up over the ending,,,1,0
54238295,A Pho Love Story,Loan Le,"Le, Loan",,"=""153444193X""","=""9781534441934""",0,3.66,Simon & Schuster Books for Young Readers,Hardcover,402,2021,2021,,2021/06/03,to-read,to-read (#96),to-read,,,,0,0
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""""",4,4.24,Razorbill,Paperback,446,2016,2015,2021/06/03,2020/12/25,2021,2021 (#37),read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",3,4.01,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,2020/01/01,2020/12/24,,,read,,,,2,0
53438195,The Witch's Heart,Genevieve Gornichec,"Gornichec, Genevieve",,"=""059309994X""","=""9780593099940""",0,4.04,Ace,Hardcover,359,2021,2021,,2021/05/30,to-read,to-read (#95),to-read,,,,0,0
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",0,3.91,Penguin Books,Paperback,152,2006,1962,,2021/05/30,to-read,to-read (#94),to-read,,,,0,0
37004370,The Memory Police,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""1101870605""","=""9781101870600""",0,3.70,Pantheon,Hardcover,274,2019,1994,,2021/05/30,to-read,to-read (#93),to-read,,,,0,0
53375824,Lore,Alexandra Bracken,"Bracken, Alexandra",,"=""1484778200""","=""9781484778203""",0,3.74,Disney Hyperion,Hardcover,480,2021,2021,,2021/05/30,to-read,to-read (#92),to-read,,,,0,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",0,3.94,Del Rey,Hardcover,320,2020,2020,,2021/05/30,to-read,to-read (#91),to-read,,,,0,0
39714124,"Empire of Sand (The Books of Ambha, #1)",Tasha Suri,"Suri, Tasha",,"=""0316449695""","=""9780316449694""",0,3.83,Orbit,Kindle Edition,393,2018,2018,,2021/05/30,to-read,to-read (#90),to-read,,,,0,0
50523477,"The Jasmine Throne (The Burning Kingdoms, #1)",Tasha Suri,"Suri, Tasha",,"=""0356515648""","=""9780356515649""",0,4.11,Orbit,Paperback,533,2021,2021,,2021/05/30,to-read,to-read (#89),to-read,,,,0,0
41014903,"Warcross (Warcross, #1)",Marie Lu,"Lu, Marie",,"=""0399547983""","=""9780399547980""",4,4.13,G. P. Putnam's Sons,Kindle Edition,368,2017,2017,2021/01/01,2020/12/28,2021,2021 (#36),read,,,,1,0
29386918,"Wildcard (Warcross, #2)",Marie Lu,"Lu, Marie",,"=""0399548017""","=""9780399548017""",4,3.99,G.P. Putnam's Sons Books for Young Readers,ebook,352,2018,2018,2021/01/01,2020/12/28,2021,2021 (#34),read,i actually liked that ending?? surprised but it was pleasant enough given the circumstances gonna miss hidemika and the riders + tremaine sm,,,1,0
57021127,Portrait of a Thief,Grace D. Li,"Li, Grace D.",,"=""0593184734""","=""9780593184738""",0,3.44,Tiny Reparations Books,Hardcover,375,2022,2022,,2021/05/29,to-read,to-read (#88),to-read,,,,0,0
15841837,Confessions of a Sociopath: A Life Spent Hiding in Plain Sight,M.E. Thomas,"Thomas, M.E.",,"=""0307956644""","=""9780307956644""",0,3.23,Crown,Hardcover,320,2013,2013,,2021/05/19,to-read,to-read (#87),to-read,,,,0,0
